,WellNo,MAE,RCPE
0,SN0007-08,1.0248281727027895,0.39482801501687387
0,SN0019-05,0.12216242003970677,0.02123675218487162
0,SN0019-03,0.1731377882554796,0.057751290034742636
0,SN0139-06,0.0785400557729933,0.11486224485508106
0,SN0139-05,0.26700722440507685,0.06888447593417764
0,SN0019-06,0.13633938192579478,0.08069354478493332
0,SN0139-03,0.2160343744913737,0.029337367163438984
0,SN0139-07,0.0969974269909329,0.09717847755883435
0,SN0139-08,0.3797495217514038,0.18629398902258132
0,SN0019-08,0.47858849018096933,0.11786221403385258
0,SN0012-05,0.1018841385650635,0.03411656085665779
0,SN0012-04,0.4628205898200142,0.17047862611261363
0,SN0012-06,0.4455773605855307,0.2052530596192236
0,SN0012-08,0.09514460906558567,0.060598053857780325
0,SN0008-01,0.3250626359981961,0.1110327051929447
0,SN0008-07,0.20503985819498702,1.0529143361110125
0,SN0008-04,0.48087261884265475,0.5386328618028511
0,SN0008-08,0.29409832285987003,0.19172981258258934
0,SN0033-05,0.4938384070565966,0.40660749718320266
0,SN0033-07,0.6400665192116632,1.0047193658551206
0,SN0033-01,0.04612831742604573,0.007943188455202302
0,SN0035-05,0.220154423789978,0.1601046704513847
0,SN0035-02,0.3994391411336263,0.1540193939771741
0,SN0033-03,0.27551823866526287,0.13372839165185518
0,SN0134-09,0.08632223312377932,0.007554412191920848
0,SN0134-04,0.18417069729275176,0.052961922318277004
0,SN0041-03,0.22665064434051518,0.1546003929669611
0,SN0035-03,3.9632846242014566,1.0009429132206096
0,SN0033-08,0.08400880318535699,0.03379906493694337
0,SN0041-05,0.27328470675574407,0.13941850317238502
0,SN0089-04,0.891857342821757,0.050471214858037995
0,SN0089-08,0.0524566508992513,0.016458265818951025
0,SN0089-01,0.24588451159583202,0.2067738725217701
0,SN0089-05,0.15484186192406546,0.1140722596536905
0,SN0134-07,0.8248569552273222,0.05517373008927647
0,SN0089-02,0.8116105717510648,0.693584498916437
0,SN0059-08,0.13707549997965493,0.05679599255512132
0,SN0071-06,0.6411806892946031,0.2198795544784322
0,SN0134-08,0.08647815077039928,0.037406805862123735
0,SN0059-05,1.5297857083129884,0.34338236982725645
0,SN0071-07,0.8075304588911268,0.3336260284227625
0,SN0059-04,1.1175053506384953,0.21454160991375745
0,SN0059-01,0.5413712255944145,0.06834509057467188
0,SN0065-02,1.265958559879727,0.48690167225084513
0,SN0073-02,0.288373613204956,1.0292685951730693
0,SN0047-02,0.0777156220711602,0.013760704120203677
0,SN0047-03,0.2506282725482517,0.13050649444913295
0,SN0047-05,0.08161869484371612,0.05015763770265672
0,SN0047-08,0.12022625729031033,0.10298420514938432
0,SN0045-01,0.6417193244934082,0.08690787879463464
0,SN0047-09,0.36089370554606115,0.17011729880511509
0,SN0045-03,0.33390998696221247,0.12137554245340176
0,SN0045-05,0.12635453142801917,0.10453767127112766
0,SN0045-06,0.41391303137037483,0.15679756429255384
0,SN0037-06,0.21267612102084693,0.1092420562777006
0,SN0017-08,1.2198920007451375,1.0061739466503024
0,SN0107-01,0.16371354726791384,0.31938596422703486
0,SN0045-07,1.0807521747589115,0.2215664196596945
0,SN0045-02,0.33871344170464407,0.11641920710588355
0,SN0017-06,0.7998080536058213,0.5622745391823629
0,SN0045-09,0.3192143216874865,0.03900806252158973
0,SN0107-02,0.10715574976179337,0.054656159918556615
0,SN0152-03,0.12061870502048068,0.086562351213155
0,SN0130-03,0.14097640778435602,0.10077740128506821
0,SN0130-06,0.8014972938346862,0.2688979027559557
0,SN0146-01,0.047353522008260075,0.019842422511393634
0,SN0146-03,0.1397540286148919,0.0150541859513149
0,SN0146-08,0.3081886756388347,0.2500196407367052
0,SN0146-07,0.8199792641533746,0.270332336652443
0,SN0119-03,0.12862079903496637,0.09246784610635711
0,SN0130-04,2.6409818558968436,0.5783433110097851
0,SN0130-05,1.608337784822252,0.5549183442311654
0,SN0152-04,0.27509614569134183,0.5141175444780379
0,SN0146-05,0.559392510310279,0.24358835425267686
0,SN0146-09,0.24708042627122673,0.12008345396003271
0,SN0119-02,0.15449338893678452,0.15579871664735886
0,SN0152-07,0.622656751092275,0.3276620605712858
0,SN0119-09,3.133656740790473,0.879495963293923
0,SN0146-04,0.47044435646057126,0.38967843629607263
0,SN0107-06,0.7787955325698852,1.0094214059179876
0,SN0152-05,0.18439487519582115,0.13377979233102194
0,SN0152-09,0.3346453506512112,0.2146821227096144
0,SN0119-01,0.12466962149726019,0.10855518839989885
0,SN0130-08,1.4986852274661595,0.3470778328329263
0,SN0107-04,0.3596184750790066,0.16589370247419985
0,SN0128-04,1.5480452956941393,1.0033564980949785
0,SN0128-06,0.5279496427875093,0.15180098874685655
0,SN0128-01,0.30456680915408657,0.1622007139467887
0,SN0128-05,0.5776659842067294,0.20044645030193775
0,SN0128-08,0.3821686216566298,0.4351953205319757
0,SN0128-09,0.9531178632100423,0.22608984657975081
0,SN0101-01,0.21868555199093287,0.07460946673015308
0,SN0101-03,0.32283887548022805,0.1579741575450948
0,SN0128-02,0.657129765601688,0.20786277359294014
0,SN0101-08,0.42527009106530084,0.07676295613339572
0,SN0101-09,1.895249166514079,0.2842585479969766
0,SN0101-06,0.2303529631148445,0.1706581288350101
0,SN0101-02,0.08034046988169352,0.04069601105286458
0,SN0127-09,0.26099322709825307,0.11701583365377913
0,SN0101-07,0.08898535307990178,0.0486137329453666
0,SN0127-01,0.15746719428168404,0.06027953079119115
0,SN0127-07,0.9308320653025312,0.1054618262112015
0,SN0127-06,1.107434066751268,0.12080381618002763
0,SN0127-03,0.17688927708943683,0.033379686578715866
0,SN0127-08,3.1066499623913235,1.0012415197152502
0,SN0127-05,0.7484318125067817,0.11708271542948445
0,SN0132-05,0.21883460539923769,0.1713488776985167
0,SN0063-01,0.12541941074371338,0.11645080024760894
0,SN0063-04ST,0.11341821926540799,0.06455753253347876
0,SN0132-02,0.6167696804300944,0.2942186457484477
0,SN0132-04,1.6599098757150443,0.26902003738318403
0,SN0132-03,0.9638651211420697,0.10986064512356887
0,SN0132-01,1.1239988891241286,0.3122233789074677
0,SN0177-03,0.11577266470379298,0.1388897312003654
0,SN0177-06,0.14278041666030886,0.26743437764781475
0,SN0177-09,0.13934294867197675,0.09489303071634575
0,SN0162-04,0.0667544795396593,0.015880271347133566
0,SN0162-06,0.16236539635976158,0.12626909405575398
0,SN0162-07,0.1347838642247518,0.05028185452674803
0,SN0162-08,0.8893592302364772,0.29134035190426705
0,SN0162-02,0.21598046729405723,0.26465043064241506
0,SN0162-03,0.1639189288330078,0.11549439606524628
0,SN0162-09,1.3062959222157795,0.27490638881852114
0,SN0177-02,0.8669238646655612,1.0087886984526218
0,SN0132-08,0.3262343159908719,0.20898235036528862
0,SN0075-09,0.6187246464029948,0.05688918656687899
0,SN0075-05,0.24314997570461697,0.21193619940580372
0,SN0016-07,1.3836452217356363,0.4498694532463695
0,SN0172-04,0.06415422833760578,0.023911229504120727
0,SN0180-02,0.996522581846449,0.30847024979270254
0,SN0180-09,1.367440954928928,0.27265058763501254
0,SN0172-03,0.10961379742940267,0.05317980392910635
0,SN0016-02,0.0855698970667521,0.0551883871801499
0,SN0016-05,0.19590650750054253,0.028178775799418906
0,SN0075-08,0.306223929854499,0.20746714729028698
0,SN0172-05,0.10571358496771918,0.01576878268730542
0,SN0180-06,1.2793967529593573,1.0012534694780748
0,SN0180-08,1.1347599498261347,0.4799167818409978
0,SN0103-01,0.09951205090416801,0.05835562339045838
0,SN0177-08,0.4244011421839396,0.283870290137952
0,SN0103-09,0.1362605927403768,0.09341911548577062
0,SN0150-01,1.7167270525254146,0.968870370525278
0,SN0150-08,2.3358714476246307,0.5875681509739412
0,SN0084i-01,0.17269587584177654,0.12593164501633483
0,SN0084i-05,0.16981966404808893,0.15408481483502448
0,SN0103-05,0.051063625388675295,0.005933482732485283
0,SN0180-01,0.13815980041503906,0.07702376722787209
0,SN0162-01,0.545337524532742,0.23301571407607075
0,SN0172-09,0.09128563055038454,0.16908033815271611
0,SN0172-07,0.07747224490695528,0.038562624280698746
0,SN0180-03,0.16784920322418215,0.11969355682278181
0,SN0180-04,1.2775773342514039,0.7566405908865124
0,SN0162-05,0.1625919450759888,0.14088057252264255
0,SN0122-07,2.169045125974019,0.795387930229762
0,SN0122-09,0.4659369940524632,0.3024886464296725
0,SN0122-02,0.2343576648818122,0.4759552232654697
0,SN0122-04,0.20758817652172515,0.11664045698907523
0,SN0084i-04,0.2227969563123914,0.04826715221502224
0,SN0148-09,0.0658180932490031,0.043490629934293666
0,SN0169-04,1.2838876449606151,0.6524806810309113
0,SN0018-01,3.0224045432959654,0.9992752451989871
0,SN0018-02,1.8697035561370847,0.7215855836890194
0,SN0018-03,1.4890040332709418,1.000783001505162
0,SN0018-08,0.8709521436860825,1.0113421686894721
0,SN0169-05,1.0234111565356783,0.6400822818023681
0,SN0169-06,1.8761794046592712,0.7553177140284844
0,SN0169-02,0.7974481813430786,0.19934081624287361
0,SN0122-08,0.3246806825383505,0.178308268920398
0,SN0169-03,1.4358951019456652,0.283321772948343
0,SN0117-06,0.4207996881442599,0.013118392593249702
0,SN0018-09,1.5449186099285552,1.0049761763182465
0,SN0169-08,0.5583443871222602,0.06673544427875754
0,SN0095-01,1.7254820612928603,0.48660246910464944
0,SN0095-03,1.1011440840827094,0.3327189406780775
0,SN0117-03,0.6183244905090332,0.001401409951524297
0,SN0117-02,1.4097753553390502,1.0068225835622482
0,SN0117-04,0.8922395899836223,0.08810872265470633
0,SN0117-09,1.5616562502034508,1.0047170368999934
0,SN0148-08,0.404967520099216,0.09250845506603358
0,SN0095-04,1.399455601902008,0.32715195590108187
0,SN0095-08,0.8050171411238777,0.584099427221453
0,SN0100-01,0.18918293038262265,0.027482268058840447
0,SN0100-02,1.29335981587304,0.8360740650958393
0,SN0100-04,0.9378571234173246,0.41511826236776234
0,SN0100-06,1.0436473699442546,0.5446379827997089
0,SN0100-09,1.1398355948978,0.7391503808972306
0,SN0117-07,1.9156475647947528,1.0034460128412088
0,SN0117-08,0.7904981505415175,0.38156265650138366
0,SN0159-01,1.0013467266421847,0.4133543790023967
0,SN0159-02,3.431242324396769,0.9925676279624318
0,SN0100-03,0.27620155029296894,0.0024299991426990145
0,SN0159-05,0.32078137087504066,0.08103595311223942
0,SN0095-06,0.3468225430467394,0.20902911465983132
0,SN0095-05,0.24196465040418833,0.021619643878663265
0,SN0095-02,0.08633663486480712,0.057219040277867596
0,SN0137-07i,0.33603020590888133,0.05374927501538231
0,SN0137-08,2.781150796936883,0.3603047912603052
0,SN0137-09,0.12383374811808269,0.048338860713596256
0,SN0117-01,0.9487488219112821,1.0098850166290807
0,SN0117-05,0.6048770690366958,1.0148225184141058
0,SN0159-08,0.9684176617601181,0.4082990032130409
0,SN0095-09,0.06057191098531086,0.029501819846004307
0,SN0169-07,0.44733795552571615,0.4277747975989791
0,SN0137-02i,1.2515979903899297,0.48298672683058735
0,SN0137-01,0.14007419113583033,0.07835310266050168
0,SN0197-02,0.0741437314605713,0.04878343152668264
0,SN0197-04,0.050167770169576,0.029291122624917947
0,SN0098-05,2.780456029459635,1.0003671514894599
0,SN0098-06,0.11164278530544705,0.05014399229210717
0,SN0098-08,0.2924546959092883,0.028616164816845275
0,SN0098-09,0.7839858115492927,0.265046790163448
0,SN0173-05,0.11653520787133108,0.05872301824475258
0,SN0066-02,0.09193815531412759,0.05317118775665665
0,SN0066-03,0.3557061597400241,0.10336918627030793
0,SN0066-04,0.38943793391757553,0.13354513923204636
0,SN0066-05,0.7111671414862738,0.1350300565701626
0,SN0066-07,0.24322545124477812,0.06407369876639468
0,SN0066-08,0.20585442600674103,0.0481936951019995
0,SN0066-09,0.46481347574869797,0.11104703281280995
0,SN0173-04,0.06802097049289278,0.07162107173178978
0,SN0192-07,0.15994431148105195,0.042501604966225015
0,SN0192-03,0.0540564086151123,0.014733788122228317
0,SN0192-06,0.205810688434177,0.055349140631956596
0,SN0034-03i,1.1985506146409777,0.20363373248961697
0,SN0034-07H,1.4156762692260745,0.12005618918685751
0,SN0034-08i,5.130362882020738,1.0007882180681114
0,SN0069-01,0.13550043377346463,0.021875969329961133
0,SN0069-02,1.229931254916721,0.42174641818617525
0,SN0069-03,0.39299594182332354,0.07269917727519622
0,SN0069-05,0.08410832924313016,0.027785926041654176
0,SN0069-06,0.3864419643656413,0.07602753052010149
0,SN0069-08,0.7934117053731283,0.2463738213525577
0,SN0069-09,0.2699526782141792,0.0774981335002768
0,SN0176-01,0.7945857204755148,0.5532982385145895
0,SN0176-02,0.17010491698371039,0.04833169728539464
0,SN0192-01,0.19665117129007975,0.24792399997336256
0,SN0192-05,0.04483104624006484,0.001275410317713298
0,SN0125-06,1.7129758340793184,0.31281990207110705
0,SN0125-08,2.9165660555564035,0.920086570743014
0,SN0176-03,0.05009901862250433,0.014415435081047137
0,SN0108i-09,0.3147291789076063,0.057719105444617495
