,WellNo,MAE,RCPE
0,SN0004-05,0.04481816768646241,0.046668282846129505
0,SN0004-08,0.41932660985674175,0.9561319613234673
0,SN0030-02i,0.46785173011507314,0.8456192878259782
0,SN0030-05,0.23296950400216243,0.3040659161094884
0,SN0030-04,0.12266575584411621,0.7997486196153004
0,SN0030-06,0.08591003972462245,0.4026338892999801
0,SN0076-04,0.4421072387695313,0.30820990143935445
0,SN0076-06,0.45655353557041717,0.9897053689768643
0,SN0076-07,0.16388485131944933,0.9705650031239207
0,SN0076-03,1.5966946639469692,0.4245083301098317
0,SN0003-07,0.12049359242575508,0.9380252916869968
0,SN0076-01,0.1313819143840245,0.9624974899400424
0,SN0003-09,0.44897094462258474,0.32004053805509186
0,SN0109-06,0.40539952015195574,0.4064779021624718
0,SN0109-07,0.7202082589830672,0.9935249388282671
0,SN0109-09,0.4018205606460571,0.5386743696565087
0,SN0021-07,0.1954993253162929,0.5169614707163697
0,SN0021-08,0.22811210719517303,0.8360770645990865
0,SN0021-09,0.3316114638056074,0.6600390555525678
0,SN0054-08,0.04513451911381312,0.5964015214861519
0,SN0054-04,1.2448322076661247,0.4879262501785645
0,SN0021-05,0.3214066561971392,0.0552296834556432
0,SN0015-06,0.32964205399921964,0.025631492949756727
0,SN0039-04,0.042574765287126816,0.2305324634972543
0,SN0039-02,0.7861482724870955,1.223362869411685
0,SN0039-03i,1.1893110366548811,0.9349044582994818
0,SN0039-05,1.2724851802008494,4.634655676655113
0,SN0043-02,0.5493813314165388,0.17485421121736172
0,SN0043-13,0.6065227249009268,1.3505194664536766
0,SN0043-04,0.18977850924900602,0.9442035915691659
0,SN0043-08i,0.6836920910699027,1.0339834088829967
0,SN0043-03,0.23167958838599065,0.7185202634469898
0,SN0043-07i,0.16997317985807145,0.37524239269289716
0,SN0082-09,0.3227676476614816,0.9871965963883104
0,SN0082-05,0.2075980471611023,0.6866642625784677
0,SN0007-01,0.4631492150034223,1.3235236777058326
0,SN0012-01,0.44049513525281636,0.9892234446478272
0,SN0007-02,0.31104615072522845,0.31727479394843794
0,SN0007-04,0.5884705932889667,0.44850347131866747
0,SN0007-05,0.3068016764504569,0.28197863793894123
0,SN0007-09,1.086682544027056,0.5218262069030495
0,SN0012-10,0.39745137560708194,0.9669321360375888
0,SN0019-09,1.1592630388941083,0.7797133232787625
0,SN0007-06,0.14383996437617713,0.10069901619231818
0,SN0139-04,0.6602410724639892,0.9929290394981147
0,SN0015-05,0.18063968545368742,0.6208449781920085
0,SN0029-05,0.1244339142663138,0.7744403979588746
0,SN0029-12,0.39928253345489495,0.4154938344253757
0,SN0029-02,0.30365711793899536,0.3108429680845107
0,SN0029-02i,0.32558650347845897,0.8563836437446213
0,SN0029-03,0.252297866494315,0.48708650542468557
0,SN0029-06,0.20874547630037585,0.08731656156797708
0,SN0029-01,0.7751088402748109,0.5205679441243387
0,SN0029-09,0.1949295701435634,0.9671124297393509
0,SN0029-11,0.27707563010624475,0.3953453817645455
0,SN0008-05,0.25610442480359763,0.9022571493897841
0,SN0008-09,0.4676291360855103,0.8598597707867747
0,SN0008-02,0.7242053297451564,0.014666856623276263
0,SN0008-03,0.8580801225934709,1.0636853797246788
0,SN0008-06,0.48024124363490517,0.5547707046362756
0,SN0012-02,0.39459102183750705,0.9772436955903233
0,SN0012-14,0.22385682165963305,0.0046928184602840475
0,SN0033-06,0.1446550367900303,0.09656089768527723
0,SN0035-07,0.16815512866973878,0.9484117939660537
0,SN0035-09,0.11162676764896935,0.9482023979990366
0,SN0035-01,0.16466661761147636,0.9635133642337316
0,SN0033-02,0.13860547556195937,0.5547788031604531
0,SN0033-04,0.15585755469458443,0.05466500623250308
0,SN0041-02,0.28829029314858573,0.29378258549569436
0,SN0041-08,0.2724104452405657,0.9779726222608371
0,SN0035-04,0.6451985065051488,0.055463744126275284
0,SN0041-01,0.6087470435278756,0.2945139516889395
0,SN0033-09,0.12400525779724125,0.08841366953850714
0,SN0065-07,0.04377242540631977,0.015620041845808421
0,SN0134-05,0.6982864823477609,0.7212144293684223
0,SN0089-03,0.35997740497589115,0.7775913710195081
0,SN0089-09,2.920678440965925,0.8926393702141473
0,SN0089-06,0.4626058650561741,0.6090323881060734
0,SN0071-04,0.027416090147835866,0.08205181517285971
0,SN0059-02,0.7787328894478934,10.442778210987075
0,SN0059-03,0.6440135103225708,0.9933036642870653
0,SN0059-07,0.21990047166006904,0.9488442520506456
0,SN0071-08,0.6581579790251596,0.44560719939736454
0,SN0071-09,0.22218019060407368,0.25614567813907496
0,SN0059-06,2.3212711193629674,1.1563519351153215
0,SN0059-09,0.07479819417681013,0.04704979061935939
0,SN0073-03,0.31535542204720635,0.38774564369018405
0,SN0047-06,0.3943599864142282,0.3115502819137901
0,SN0047-04,2.19656674886431,0.990806715804288
0,SN0047-01ST,0.2575883748190743,0.9945470276859277
0,SN0073-01ST,0.23885388562338697,0.3876025986711557
0,SN0073-07,1.4829293827874321,0.9337843296061625
0,SN0047-07,0.27647427406311037,0.45569188780298114
0,SN0045-04,1.1402684426988874,2.983233695806459
0,SN0073-05ST,0.30511310828072685,0.1562923674011396
0,SN0073-08ST,0.3570995318821498,0.3019555056588681
0,SN0017-04,0.5079536144120353,0.4119283974308239
0,SN0017-05,0.2724589912278312,0.22497351962240358
0,SN0017-07,0.1738812957627433,0.10097401393251448
0,SN0037-07,0.44983256108420233,0.4378501670310944
0,SN0017-01,0.17117010311399186,2.847925439780246
0,SN0017-02,0.1231882746015276,0.7262343143839628
0,SN0037-08,0.21910122966766357,0.8592326943074707
0,SN0037-02,0.20450353829520093,0.6460808454511738
0,SN0107-08,0.170808341557639,0.22252102795204617
0,SN0017-03,0.595109895665305,0.2597627173247074
0,SN0017-09,0.4246450030735561,0.21864670648221857
0,SN0152-08,0.1182461341040475,0.28085754635228205
0,SN0037-04,0.3423020641735622,0.6136680977004927
0,SN0130-02,0.2160324401582991,0.7202989218867731
0,SN0119-04,0.19159026303972512,2.401740403434949
0,SN0128-03,0.7900008757455008,0.15016862711194412
0,SN0063-09,0.4692539108548845,0.0029594912806512235
0,SN0127-04,0.164103947189876,0.1825639545500013
0,SN0127-02,0.6181705245154244,0.506708053334332
0,SN0132-09,1.095644697352818,0.9965553420662596
0,SN0107-07,0.16218211500985283,0.9700435830189895
0,SN0177-07,0.6597373726981026,0.753529110555823
0,SN0016-08,0.3178840596062797,0.3753953681574827
0,SN0172-06,0.07973156817299978,0.24060824904820535
0,SN0039-16,1.5624233350481305,0.9486233635465218
0,SN0172-02,0.04836593142918174,0.036096313028856
0,SN0180-07,1.6141544745036533,0.9973426076108078
0,SN0177-01,0.45599448698588774,0.4398308212296299
0,SN0103-04,0.06795431307383946,0.6734987223573364
0,SN0150-07,0.07613705654144287,0.3042989624151348
0,SN0150-09,0.13330420879636493,0.16668083669637943
0,SN0150-06,0.43992851874487743,0.8066979845218405
0,SN0084i-06,0.7135864226886203,0.5864657975689804
0,SN0103-02,0.34437709079469947,0.1325890814274231
0,SN0122-01,0.28405386145455497,0.0813585348889941
0,SN0038-05,0.1849436411176409,7.152516507312079
0,SN0018-06,0.08693990067073273,0.01724055049694621
0,SN0018-05,3.6487641479492186,1.8683946019232816
0,SN0148-06,0.1867178584643773,0.6603589137693856
0,SN0128-07,0.29026334227153233,0.906599997367
0,SN0100-05,2.639684063938686,0.9992772192738374
0,SN0159-07,0.26243206161771504,1.04025273357076
0,SN0159-04,1.883994826725551,0.6248332845478342
0,SN0137-06,0.09363579777308871,0.14337160586697367
0,SN0159-03,0.7006723127228873,1.6838583027519234
0,SN0159-09,0.21358951538630894,0.20057567839144447
0,SN0038-06,0.3575262044089181,0.11912551626547747
0,SN0137-04,1.3462946267809188,0.6064113897317306
0,SN0137-03,0.1616654114314488,0.13682799706725618
0,SN0168-09,0.13504694427762712,0.19828595950082142
0,SN0098-01,0.9050702333722798,0.03903180251292804
0,SN0173-01,0.15043554365975514,0.9767534412520522
0,SN0034-01,2.0440198824201308,0.20078809997440558
0,SN0034-03,1.6854532329014371,0.2592399008701188
0,SN0034-04,2.6049315126691543,0.47871710567937
0,SN0034-08,2.788433455548968,0.5332415065943849
0,SN0034-13,3.7015314870561875,2.003539307706522
0,SN0069-04,0.3046562898227147,0.7849005653740614
0,SN0069-07,0.599805053438459,1.1023145863707637
0,SN0176-05,0.17176695074353895,0.08180716971361159
0,SN0125-01,0.9494528042384556,0.1371056347150966
0,SN0125-07,1.5092465297154019,0.047268071052909616
0,SN0108i-06,0.8743615719386512,0.06890988249263391
